assinante_hash,home_cluster,home_municipio,income_cluster,age_group,mobility_pattern,flag_flagship
192434,CBD_BEIRAMAR,Florianópolis,C,55+,INTENSA,0
192435,UFSC,Florianópolis,B,55+,BAIXA,0
192436,SAO_JOSE_KOBRASOL,São José,C,45-54,MODERADA,0
192437,VIA_EXPRESSA_CORREDOR,Florianópolis,D,55+,INTENSA,1
192438,PALHOCA_BR101_SUL,Palhoça,B,55+,MODERADA,0
192439,SAO_JOSE_CENTRO,São José,B,45-54,BAIXA,0
192440,CENTRO_HISTORICO,Florianópolis,C,35-44,MODERADA,0
192441,UFSC,Florianópolis,C,35-44,MODERADA,1
192442,SAO_JOSE_CENTRO,São José,B,35-44,MODERADA,0
192443,PALHOCA_PEDRA_BRANCA,Palhoça,D,18-24,MODERADA,0
192444,AEROPORTO_HLZ,Florianópolis,B,45-54,MODERADA,0
192445,ESTREITO_CAPOEIRAS,Florianópolis,D,55+,MODERADA,0
192446,SAO_JOSE_CENTRO,São José,B,55+,BAIXA,0
192447,CBD_BEIRAMAR,Florianópolis,B,35-44,MODERADA,1
192448,AEROPORTO_HLZ,Florianópolis,D,55+,BAIXA,0
192449,ESTREITO_CAPOEIRAS,Florianópolis,C,18-24,BAIXA,0
192450,LAGOA_CONCEICAO,Florianópolis,C,55+,MODERADA,0
192451,SAO_JOSE_ROCADO,São José,D,18-24,BAIXA,0
192452,TRINDADE,Florianópolis,D,25-34,BAIXA,0
192453,SANTO_AMARO,Santo Amaro da Imperatriz,C,55+,BAIXA,1
192454,ESTREITO_CAPOEIRAS,Florianópolis,B,18-24,MODERADA,1
192455,CBD_BEIRAMAR,Florianópolis,D,25-34,MODERADA,0
192456,CBD_BEIRAMAR,Florianópolis,D,35-44,MODERADA,1
192457,SC401_CORREDOR,Florianópolis,C,35-44,BAIXA,0
192458,COQUEIROS,Florianópolis,B,18-24,MODERADA,1
192459,VIA_EXPRESSA_CORREDOR,Florianópolis,C,18-24,BAIXA,0
192460,CAMPECHE,Florianópolis,A,45-54,BAIXA,0
192461,INGLESES,Florianópolis,B,35-44,MODERADA,1
192462,COQUEIROS,Florianópolis,D,45-54,BAIXA,0
192463,INGLESES,Florianópolis,B,55+,INTENSA,0
192464,SC401_CORREDOR,Florianópolis,A,18-24,MODERADA,0
192465,SC401_CORREDOR,Florianópolis,B,45-54,INTENSA,0
192466,SANTO_AMARO,Santo Amaro da Imperatriz,A,35-44,BAIXA,0
192467,RESIDENCIAL_NORTE,Florianópolis,C,55+,BAIXA,0
192468,CBD_BEIRAMAR,Florianópolis,C,18-24,MODERADA,0
192469,CAMPECHE,Florianópolis,C,18-24,BAIXA,0
192470,SAO_JOSE_BARREIROS,São José,C,35-44,BAIXA,0
192471,LAGOA_CONCEICAO,Florianópolis,B,18-24,BAIXA,0
192472,ESTREITO_CAPOEIRAS,Florianópolis,B,55+,BAIXA,0
192473,PALHOCA_CENTRO,Palhoça,B,18-24,MODERADA,1
192474,CENTRO_HISTORICO,Florianópolis,D,55+,BAIXA,0
192475,PALHOCA_BR101_SUL,Palhoça,C,45-54,MODERADA,1
192476,TRINDADE,Florianópolis,C,25-34,MODERADA,1
192477,SAO_JOSE_KOBRASOL,São José,C,25-34,MODERADA,0
192478,CBD_BEIRAMAR,Florianópolis,C,35-44,INTENSA,0
192479,INGLESES,Florianópolis,B,18-24,MODERADA,0
192480,BIGUACU_BR101_NORTE,Biguaçu,C,45-54,BAIXA,0
192481,UFSC,Florianópolis,C,18-24,BAIXA,1
192482,PALHOCA_CENTRO,Palhoça,B,55+,MODERADA,0
192483,PALHOCA_BR101_SUL,Palhoça,B,35-44,MODERADA,1
192484,ESTREITO_CAPOEIRAS,Florianópolis,C,25-34,MODERADA,0
192485,UFSC,Florianópolis,D,35-44,MODERADA,0
192486,CENTRO_HISTORICO,Florianópolis,C,25-34,BAIXA,1
192487,CBD_BEIRAMAR,Florianópolis,C,55+,MODERADA,0
192488,JURERE,Florianópolis,C,45-54,MODERADA,0
192489,PALHOCA_PEDRA_BRANCA,Palhoça,C,35-44,INTENSA,0
192490,CBD_BEIRAMAR,Florianópolis,C,25-34,INTENSA,0
192491,PALHOCA_CENTRO,Palhoça,C,35-44,INTENSA,0
192492,NORTE_ILHA,Florianópolis,D,45-54,MODERADA,0
192493,TRINDADE,Florianópolis,C,35-44,BAIXA,0
192494,SAO_JOSE_BARREIROS,São José,B,35-44,MODERADA,0
192495,CBD_BEIRAMAR,Florianópolis,B,55+,BAIXA,0
192496,ESTREITO_CAPOEIRAS,Florianópolis,B,25-34,MODERADA,0
192497,SAO_JOSE_BARREIROS,São José,D,35-44,MODERADA,0
192498,VIA_EXPRESSA_CORREDOR,Florianópolis,D,18-24,MODERADA,0
192499,VIA_EXPRESSA_CORREDOR,Florianópolis,C,35-44,MODERADA,0
192500,BIGUACU_BR101_NORTE,Biguaçu,C,25-34,INTENSA,1
192501,CANASVIEIRAS,Florianópolis,D,18-24,BAIXA,1
192502,CENTRO_HISTORICO,Florianópolis,D,35-44,MODERADA,1
192503,CBD_BEIRAMAR,Florianópolis,D,25-34,BAIXA,0
192504,PALHOCA_PEDRA_BRANCA,Palhoça,C,55+,MODERADA,1
192505,PALHOCA_BR101_SUL,Palhoça,D,45-54,BAIXA,0
192506,CANASVIEIRAS,Florianópolis,C,18-24,BAIXA,1
192507,UFSC,Florianópolis,C,35-44,MODERADA,0
192508,SANTO_AMARO,Santo Amaro da Imperatriz,D,45-54,BAIXA,0
192509,LAGOA_CONCEICAO,Florianópolis,D,45-54,BAIXA,0
192510,SAO_JOSE_BARREIROS,São José,D,55+,INTENSA,0
192511,GOV_CELSO_RAMOS,Governador Celso Ramos,C,18-24,MODERADA,0
192512,RESIDENCIAL_NORTE,Florianópolis,C,45-54,INTENSA,0
192513,PALHOCA_BR101_SUL,Palhoça,D,55+,MODERADA,0
192514,SAO_JOSE_CENTRO,São José,C,45-54,BAIXA,0
192515,CAMPECHE,Florianópolis,C,18-24,MODERADA,0
192516,SAO_JOSE_KOBRASOL,São José,D,55+,INTENSA,0
192517,PALHOCA_BR101_SUL,Palhoça,B,45-54,INTENSA,0
192518,CANASVIEIRAS,Florianópolis,D,18-24,INTENSA,0
192519,CENTRO_HISTORICO,Florianópolis,B,18-24,BAIXA,0
192520,LAGOA_CONCEICAO,Florianópolis,B,18-24,INTENSA,1
192521,COQUEIROS,Florianópolis,B,25-34,MODERADA,1
192522,RESIDENCIAL_NORTE,Florianópolis,D,45-54,MODERADA,0
192523,JURERE,Florianópolis,C,55+,INTENSA,0
192524,PALHOCA_PEDRA_BRANCA,Palhoça,C,25-34,MODERADA,0
192525,SAO_JOSE_CENTRO,São José,C,55+,MODERADA,0
192526,SAO_JOSE_CENTRO,São José,C,18-24,BAIXA,0
192527,CBD_BEIRAMAR,Florianópolis,C,18-24,MODERADA,0
192528,SAO_JOSE_CENTRO,São José,C,25-34,INTENSA,0
192529,SAO_JOSE_BARREIROS,São José,D,35-44,BAIXA,0
192530,AEROPORTO_HLZ,Florianópolis,A,55+,BAIXA,0
192531,PALHOCA_CENTRO,Palhoça,C,18-24,BAIXA,0
192532,VIA_EXPRESSA_CORREDOR,Florianópolis,B,35-44,BAIXA,0
192533,LAGOA_CONCEICAO,Florianópolis,B,35-44,BAIXA,0
192534,BIGUACU_BR101_NORTE,Biguaçu,C,55+,BAIXA,0
192535,SAO_JOSE_CENTRO,São José,C,25-34,MODERADA,1
192536,UFSC,Florianópolis,C,55+,BAIXA,0
192537,BIGUACU_BR101_NORTE,Biguaçu,B,18-24,INTENSA,0
192538,SANTO_AMARO,Santo Amaro da Imperatriz,C,35-44,MODERADA,0
192539,TRINDADE,Florianópolis,D,25-34,MODERADA,1
192540,UFSC,Florianópolis,A,25-34,MODERADA,1
192541,CENTRO_HISTORICO,Florianópolis,C,55+,BAIXA,1
192542,CAMPECHE,Florianópolis,A,35-44,MODERADA,0
192543,SAO_JOSE_KOBRASOL,São José,C,55+,MODERADA,0
192544,PALHOCA_CENTRO,Palhoça,B,35-44,MODERADA,1
192545,TRINDADE,Florianópolis,D,25-34,MODERADA,0
192546,TRINDADE,Florianópolis,C,35-44,INTENSA,0
192547,INGLESES,Florianópolis,D,35-44,BAIXA,0
192548,ESTREITO_CAPOEIRAS,Florianópolis,D,35-44,INTENSA,0
192549,UFSC,Florianópolis,C,25-34,BAIXA,0
192550,CBD_BEIRAMAR,Florianópolis,A,25-34,INTENSA,0
192551,SAO_JOSE_CENTRO,São José,B,45-54,MODERADA,0
192552,SANTO_AMARO,Santo Amaro da Imperatriz,A,25-34,MODERADA,0
192553,UFSC,Florianópolis,B,35-44,BAIXA,0
192554,CAMPECHE,Florianópolis,C,35-44,MODERADA,0
192555,CBD_BEIRAMAR,Florianópolis,C,45-54,BAIXA,0
192556,SAO_JOSE_KOBRASOL,São José,B,45-54,MODERADA,1
192557,TRINDADE,Florianópolis,D,18-24,BAIXA,0
192558,SAO_JOSE_CENTRO,São José,C,55+,MODERADA,0
192559,ESTREITO_CAPOEIRAS,Florianópolis,C,35-44,INTENSA,1
192560,SAO_JOSE_CENTRO,São José,B,18-24,INTENSA,0
192561,TRINDADE,Florianópolis,D,25-34,BAIXA,0
192562,CENTRO_HISTORICO,Florianópolis,A,25-34,MODERADA,1
192563,JURERE,Florianópolis,C,18-24,BAIXA,1
192564,PALHOCA_PEDRA_BRANCA,Palhoça,C,45-54,MODERADA,0
192565,ESTREITO_CAPOEIRAS,Florianópolis,C,45-54,MODERADA,0
192566,RESIDENCIAL_NORTE,Florianópolis,C,25-34,MODERADA,0
192567,COQUEIROS,Florianópolis,B,55+,BAIXA,1
192568,ANTONIO_CARLOS,Antônio Carlos,B,45-54,BAIXA,0
192569,UFSC,Florianópolis,B,18-24,BAIXA,0
192570,VIA_EXPRESSA_CORREDOR,Florianópolis,B,55+,BAIXA,1
192571,ANTONIO_CARLOS,Antônio Carlos,C,45-54,INTENSA,0
192572,CBD_BEIRAMAR,Florianópolis,B,18-24,INTENSA,1
192573,SAO_JOSE_CENTRO,São José,B,55+,BAIXA,1
192574,SC401_CORREDOR,Florianópolis,D,18-24,MODERADA,0
192575,SAO_JOSE_BARREIROS,São José,D,25-34,MODERADA,0
192576,COQUEIROS,Florianópolis,C,55+,BAIXA,1
192577,SC401_CORREDOR,Florianópolis,B,35-44,BAIXA,1
192578,CBD_BEIRAMAR,Florianópolis,C,18-24,INTENSA,1
192579,UFSC,Florianópolis,C,45-54,INTENSA,0
192580,PALHOCA_BR101_SUL,Palhoça,C,45-54,BAIXA,0
192581,RESIDENCIAL_NORTE,Florianópolis,C,18-24,INTENSA,0
192582,CBD_BEIRAMAR,Florianópolis,D,55+,MODERADA,0
192583,SAO_JOSE_BARREIROS,São José,C,18-24,INTENSA,0
192584,SAO_JOSE_BARREIROS,São José,A,45-54,BAIXA,0
192585,PALHOCA_CENTRO,Palhoça,B,18-24,INTENSA,0
192586,CENTRO_HISTORICO,Florianópolis,C,18-24,BAIXA,1
192587,SAO_JOSE_CENTRO,São José,A,25-34,BAIXA,0
192588,ANTONIO_CARLOS,Antônio Carlos,A,25-34,MODERADA,0
192589,NORTE_ILHA,Florianópolis,C,55+,MODERADA,0
192590,LAGOA_CONCEICAO,Florianópolis,C,18-24,BAIXA,0
192591,LAGOA_CONCEICAO,Florianópolis,D,45-54,INTENSA,0
192592,SAO_JOSE_CENTRO,São José,C,35-44,BAIXA,0
192593,SC401_CORREDOR,Florianópolis,C,25-34,BAIXA,0
192594,ESTREITO_CAPOEIRAS,Florianópolis,D,18-24,MODERADA,0
192595,SAO_JOSE_BARREIROS,São José,C,18-24,MODERADA,0
192596,SAO_JOSE_ROCADO,São José,C,45-54,BAIXA,0
192597,CAMPECHE,Florianópolis,B,25-34,MODERADA,1
192598,TRINDADE,Florianópolis,A,55+,BAIXA,0
192599,SAO_JOSE_BARREIROS,São José,B,55+,INTENSA,1
192600,CENTRO_HISTORICO,Florianópolis,B,35-44,MODERADA,1
192601,CBD_BEIRAMAR,Florianópolis,C,45-54,BAIXA,0
192602,SAO_JOSE_CENTRO,São José,B,55+,INTENSA,0
192603,CBD_BEIRAMAR,Florianópolis,B,25-34,BAIXA,0
192604,CANASVIEIRAS,Florianópolis,B,55+,BAIXA,0
192605,VIA_EXPRESSA_CORREDOR,Florianópolis,C,45-54,BAIXA,0
192606,SC401_CORREDOR,Florianópolis,B,45-54,BAIXA,1
192607,CANASVIEIRAS,Florianópolis,C,45-54,MODERADA,0
192608,ESTREITO_CAPOEIRAS,Florianópolis,B,55+,MODERADA,1
192609,COQUEIROS,Florianópolis,C,45-54,BAIXA,0
192610,SC401_CORREDOR,Florianópolis,B,45-54,MODERADA,1
192611,BIGUACU_BR101_NORTE,Biguaçu,D,55+,MODERADA,1
192612,CBD_BEIRAMAR,Florianópolis,D,25-34,MODERADA,0
192613,SAO_JOSE_BARREIROS,São José,C,18-24,BAIXA,0
192614,CAMPECHE,Florianópolis,D,35-44,BAIXA,0
192615,PALHOCA_CENTRO,Palhoça,B,55+,MODERADA,0
192616,CBD_BEIRAMAR,Florianópolis,B,45-54,BAIXA,0
192617,TRINDADE,Florianópolis,C,55+,BAIXA,0
192618,SANTO_AMARO,Santo Amaro da Imperatriz,C,25-34,BAIXA,0
192619,CBD_BEIRAMAR,Florianópolis,D,25-34,MODERADA,0
192620,ESTREITO_CAPOEIRAS,Florianópolis,C,18-24,BAIXA,0
192621,SAO_JOSE_CENTRO,São José,C,45-54,MODERADA,0
192622,ESTREITO_CAPOEIRAS,Florianópolis,D,25-34,BAIXA,0
192623,CENTRO_HISTORICO,Florianópolis,B,18-24,MODERADA,0
192624,SAO_JOSE_BARREIROS,São José,A,25-34,BAIXA,1
192625,CBD_BEIRAMAR,Florianópolis,B,18-24,MODERADA,0
192626,CAMPECHE,Florianópolis,C,25-34,INTENSA,0
192627,ESTREITO_CAPOEIRAS,Florianópolis,B,25-34,INTENSA,0
192628,BIGUACU_BR101_NORTE,Biguaçu,C,35-44,BAIXA,0
192629,CANASVIEIRAS,Florianópolis,A,25-34,MODERADA,0
192630,SAO_JOSE_KOBRASOL,São José,D,35-44,BAIXA,1
192631,LAGOA_CONCEICAO,Florianópolis,D,45-54,INTENSA,0
192632,CBD_BEIRAMAR,Florianópolis,C,55+,BAIXA,0
192633,SAO_JOSE_BARREIROS,São José,C,55+,MODERADA,0
192634,SAO_JOSE_BARREIROS,São José,C,18-24,BAIXA,0
192635,SANTO_AMARO,Santo Amaro da Imperatriz,B,35-44,BAIXA,1
192636,PALHOCA_PEDRA_BRANCA,Palhoça,C,18-24,INTENSA,0
192637,BIGUACU_BR101_NORTE,Biguaçu,A,25-34,MODERADA,0
192638,TRINDADE,Florianópolis,C,18-24,INTENSA,0
192639,TRINDADE,Florianópolis,C,45-54,BAIXA,0
192640,TRINDADE,Florianópolis,D,35-44,MODERADA,0
192641,SAO_JOSE_KOBRASOL,São José,B,45-54,MODERADA,1
192642,SAO_JOSE_BARREIROS,São José,C,45-54,MODERADA,0
192643,INGLESES,Florianópolis,D,18-24,MODERADA,1
192644,UFSC,Florianópolis,C,25-34,MODERADA,0
192645,SAO_JOSE_CENTRO,São José,C,25-34,INTENSA,0
192646,UFSC,Florianópolis,C,25-34,MODERADA,0
192647,INGLESES,Florianópolis,B,35-44,MODERADA,0
192648,PALHOCA_PEDRA_BRANCA,Palhoça,B,18-24,MODERADA,0
192649,CAMPECHE,Florianópolis,B,55+,INTENSA,1
192650,SAO_JOSE_BARREIROS,São José,C,18-24,INTENSA,0
192651,INGLESES,Florianópolis,B,18-24,BAIXA,0
192652,NORTE_ILHA,Florianópolis,D,18-24,BAIXA,0
192653,SAO_JOSE_BARREIROS,São José,C,45-54,MODERADA,0
192654,CENTRO_HISTORICO,Florianópolis,D,35-44,MODERADA,0
192655,SAO_JOSE_CENTRO,São José,A,45-54,MODERADA,0
192656,SC401_CORREDOR,Florianópolis,C,55+,INTENSA,0
192657,INGLESES,Florianópolis,D,25-34,INTENSA,1
192658,SAO_JOSE_ROCADO,São José,C,35-44,INTENSA,0
192659,BIGUACU_BR101_NORTE,Biguaçu,D,18-24,MODERADA,0
192660,PALHOCA_CENTRO,Palhoça,D,25-34,MODERADA,0
192661,CENTRO_HISTORICO,Florianópolis,C,25-34,INTENSA,0
192662,UFSC,Florianópolis,B,35-44,BAIXA,0
192663,COQUEIROS,Florianópolis,D,25-34,MODERADA,0
192664,SAO_JOSE_ROCADO,São José,A,55+,BAIXA,0
192665,RESIDENCIAL_NORTE,Florianópolis,C,18-24,MODERADA,0
192666,ESTREITO_CAPOEIRAS,Florianópolis,B,55+,BAIXA,1
192667,INGLESES,Florianópolis,C,25-34,INTENSA,0
192668,NORTE_ILHA,Florianópolis,C,18-24,BAIXA,0
192669,CENTRO_HISTORICO,Florianópolis,D,45-54,BAIXA,0
192670,CAMPECHE,Florianópolis,D,35-44,MODERADA,0
192671,JURERE,Florianópolis,C,18-24,INTENSA,0
192672,CAMPECHE,Florianópolis,D,45-54,INTENSA,0
192673,NORTE_ILHA,Florianópolis,B,25-34,MODERADA,0
192674,CAMPECHE,Florianópolis,D,35-44,BAIXA,1
192675,SAO_JOSE_KOBRASOL,São José,C,45-54,MODERADA,0
192676,INGLESES,Florianópolis,B,35-44,MODERADA,0
192677,SAO_JOSE_ROCADO,São José,B,45-54,INTENSA,0
192678,SC401_CORREDOR,Florianópolis,B,35-44,MODERADA,0
192679,JURERE,Florianópolis,D,55+,BAIXA,0
192680,UFSC,Florianópolis,C,25-34,MODERADA,0
192681,NORTE_ILHA,Florianópolis,B,45-54,BAIXA,1
192682,SC401_CORREDOR,Florianópolis,D,55+,BAIXA,0
192683,SAO_JOSE_KOBRASOL,São José,D,25-34,INTENSA,0
192684,JURERE,Florianópolis,D,45-54,MODERADA,0
192685,SAO_JOSE_BARREIROS,São José,B,55+,MODERADA,1
192686,ESTREITO_CAPOEIRAS,Florianópolis,C,45-54,BAIXA,1
192687,TRINDADE,Florianópolis,A,45-54,MODERADA,0
192688,CAMPECHE,Florianópolis,D,35-44,BAIXA,0
192689,TRINDADE,Florianópolis,C,35-44,MODERADA,0
192690,PALHOCA_CENTRO,Palhoça,C,55+,MODERADA,0
192691,SC401_CORREDOR,Florianópolis,B,25-34,MODERADA,1
192692,CENTRO_HISTORICO,Florianópolis,D,18-24,BAIXA,0
192693,INGLESES,Florianópolis,C,35-44,MODERADA,0
192694,UFSC,Florianópolis,A,35-44,MODERADA,1
192695,TRINDADE,Florianópolis,C,35-44,BAIXA,0
192696,SC401_CORREDOR,Florianópolis,A,55+,MODERADA,1
192697,SAO_JOSE_CENTRO,São José,C,25-34,MODERADA,1
192698,COQUEIROS,Florianópolis,C,18-24,BAIXA,0
192699,SAO_JOSE_BARREIROS,São José,D,45-54,BAIXA,0
192700,SAO_JOSE_CENTRO,São José,D,18-24,BAIXA,0
192701,ESTREITO_CAPOEIRAS,Florianópolis,C,45-54,MODERADA,0
192702,ESTREITO_CAPOEIRAS,Florianópolis,B,45-54,MODERADA,0
192703,PALHOCA_CENTRO,Palhoça,C,18-24,BAIXA,1
192704,SAO_JOSE_BARREIROS,São José,D,45-54,INTENSA,0
192705,ESTREITO_CAPOEIRAS,Florianópolis,C,25-34,MODERADA,1
192706,CBD_BEIRAMAR,Florianópolis,D,35-44,BAIXA,0
192707,CENTRO_HISTORICO,Florianópolis,D,55+,BAIXA,0
192708,PALHOCA_BR101_SUL,Palhoça,C,35-44,MODERADA,0
192709,CAMPECHE,Florianópolis,C,25-34,MODERADA,1
192710,BIGUACU_BR101_NORTE,Biguaçu,B,35-44,BAIXA,0
192711,CAMPECHE,Florianópolis,C,45-54,MODERADA,0
192712,CENTRO_HISTORICO,Florianópolis,A,25-34,MODERADA,1
192713,VIA_EXPRESSA_CORREDOR,Florianópolis,D,35-44,INTENSA,0
192714,SAO_JOSE_ROCADO,São José,B,55+,BAIXA,1
192715,INGLESES,Florianópolis,D,45-54,BAIXA,1
192716,PALHOCA_BR101_SUL,Palhoça,D,18-24,MODERADA,1
192717,CENTRO_HISTORICO,Florianópolis,D,35-44,MODERADA,0
192718,SAO_JOSE_CENTRO,São José,C,45-54,INTENSA,0
192719,CAMPECHE,Florianópolis,B,18-24,MODERADA,1
192720,COQUEIROS,Florianópolis,D,35-44,BAIXA,0
192721,CBD_BEIRAMAR,Florianópolis,C,35-44,MODERADA,0
192722,PALHOCA_PEDRA_BRANCA,Palhoça,C,25-34,MODERADA,0
192723,RESIDENCIAL_NORTE,Florianópolis,C,25-34,BAIXA,0
192724,LAGOA_CONCEICAO,Florianópolis,C,18-24,BAIXA,1
192725,CBD_BEIRAMAR,Florianópolis,C,35-44,BAIXA,0
192726,CENTRO_HISTORICO,Florianópolis,C,18-24,INTENSA,0
192727,TRINDADE,Florianópolis,C,18-24,INTENSA,0
192728,SAO_JOSE_KOBRASOL,São José,C,18-24,MODERADA,0
192729,COQUEIROS,Florianópolis,B,45-54,BAIXA,0
192730,COQUEIROS,Florianópolis,C,25-34,BAIXA,0
192731,SAO_JOSE_BARREIROS,São José,B,55+,INTENSA,0
192732,UFSC,Florianópolis,C,18-24,INTENSA,0
192733,SAO_JOSE_BARREIROS,São José,C,25-34,BAIXA,0
192734,BIGUACU_BR101_NORTE,Biguaçu,D,25-34,MODERADA,0
192735,BIGUACU_BR101_NORTE,Biguaçu,D,25-34,INTENSA,0
192736,RESIDENCIAL_NORTE,Florianópolis,C,18-24,BAIXA,0
192737,PALHOCA_BR101_SUL,Palhoça,D,18-24,MODERADA,0
192738,BIGUACU_BR101_NORTE,Biguaçu,A,45-54,MODERADA,1
192739,VIA_EXPRESSA_CORREDOR,Florianópolis,C,25-34,BAIXA,0
192740,CBD_BEIRAMAR,Florianópolis,D,25-34,BAIXA,0
192741,SAO_JOSE_BARREIROS,São José,C,18-24,MODERADA,0
192742,TRINDADE,Florianópolis,C,25-34,MODERADA,1
192743,CBD_BEIRAMAR,Florianópolis,C,55+,BAIXA,0
192744,CANASVIEIRAS,Florianópolis,C,55+,INTENSA,0
192745,ESTREITO_CAPOEIRAS,Florianópolis,B,35-44,INTENSA,0
192746,CBD_BEIRAMAR,Florianópolis,B,45-54,MODERADA,0
192747,PALHOCA_PEDRA_BRANCA,Palhoça,B,55+,MODERADA,1
192748,JURERE,Florianópolis,B,35-44,MODERADA,0
192749,JURERE,Florianópolis,A,55+,MODERADA,1
192750,CBD_BEIRAMAR,Florianópolis,A,25-34,BAIXA,1
192751,AEROPORTO_HLZ,Florianópolis,B,55+,INTENSA,1
192752,SC401_CORREDOR,Florianópolis,A,18-24,BAIXA,0
192753,SAO_JOSE_KOBRASOL,São José,B,18-24,MODERADA,1
192754,SAO_JOSE_CENTRO,São José,A,45-54,BAIXA,1
192755,PALHOCA_PEDRA_BRANCA,Palhoça,C,18-24,BAIXA,0
192756,SAO_JOSE_CENTRO,São José,A,55+,BAIXA,0
192757,SC401_CORREDOR,Florianópolis,D,55+,BAIXA,0
192758,CBD_BEIRAMAR,Florianópolis,D,18-24,MODERADA,0
192759,ESTREITO_CAPOEIRAS,Florianópolis,B,18-24,BAIXA,0
192760,SC401_CORREDOR,Florianópolis,C,25-34,INTENSA,0
192761,ESTREITO_CAPOEIRAS,Florianópolis,D,45-54,BAIXA,0
192762,CBD_BEIRAMAR,Florianópolis,B,45-54,BAIXA,0
192763,ESTREITO_CAPOEIRAS,Florianópolis,D,45-54,BAIXA,0
192764,SAO_JOSE_ROCADO,São José,C,55+,BAIXA,1
192765,SAO_JOSE_CENTRO,São José,D,45-54,MODERADA,0
192766,SAO_JOSE_ROCADO,São José,B,35-44,MODERADA,0
192767,SAO_JOSE_CENTRO,São José,C,25-34,MODERADA,0
192768,PALHOCA_BR101_SUL,Palhoça,C,35-44,BAIXA,0
192769,JURERE,Florianópolis,B,45-54,MODERADA,1
192770,TRINDADE,Florianópolis,C,55+,BAIXA,0
192771,SC401_CORREDOR,Florianópolis,D,18-24,MODERADA,1
192772,LAGOA_CONCEICAO,Florianópolis,A,25-34,MODERADA,1
192773,VIA_EXPRESSA_CORREDOR,Florianópolis,D,55+,MODERADA,0
192774,CBD_BEIRAMAR,Florianópolis,D,45-54,BAIXA,0
192775,BIGUACU_BR101_NORTE,Biguaçu,B,35-44,MODERADA,1
192776,LAGOA_CONCEICAO,Florianópolis,C,18-24,INTENSA,0
192777,BIGUACU_BR101_NORTE,Biguaçu,C,45-54,MODERADA,0
192778,RESIDENCIAL_NORTE,Florianópolis,D,18-24,MODERADA,0
192779,SAO_JOSE_CENTRO,São José,B,45-54,MODERADA,0
192780,SC401_CORREDOR,Florianópolis,D,45-54,INTENSA,0
192781,CBD_BEIRAMAR,Florianópolis,D,25-34,BAIXA,0
192782,RESIDENCIAL_NORTE,Florianópolis,D,25-34,MODERADA,0
192783,COQUEIROS,Florianópolis,C,35-44,BAIXA,0
192784,SAO_JOSE_CENTRO,São José,C,55+,INTENSA,0
192785,COQUEIROS,Florianópolis,C,45-54,MODERADA,0
192786,SAO_JOSE_BARREIROS,São José,C,55+,MODERADA,0
192787,TRINDADE,Florianópolis,C,55+,INTENSA,1
192788,ESTREITO_CAPOEIRAS,Florianópolis,D,18-24,BAIXA,0
192789,SAO_JOSE_KOBRASOL,São José,B,55+,MODERADA,0
192790,RESIDENCIAL_NORTE,Florianópolis,C,45-54,MODERADA,1
192791,CANASVIEIRAS,Florianópolis,D,45-54,BAIXA,0
192792,NORTE_ILHA,Florianópolis,C,35-44,INTENSA,0
192793,BIGUACU_BR101_NORTE,Biguaçu,C,55+,MODERADA,0
192794,CBD_BEIRAMAR,Florianópolis,C,55+,MODERADA,0
192795,CENTRO_HISTORICO,Florianópolis,C,55+,MODERADA,0
192796,SAO_JOSE_ROCADO,São José,D,35-44,BAIXA,0
192797,SAO_JOSE_BARREIROS,São José,B,55+,MODERADA,0
192798,SAO_JOSE_CENTRO,São José,B,25-34,MODERADA,1
192799,UFSC,Florianópolis,C,18-24,MODERADA,0
192800,TRINDADE,Florianópolis,C,25-34,INTENSA,0
192801,SAO_JOSE_CENTRO,São José,B,18-24,MODERADA,0
192802,SC401_CORREDOR,Florianópolis,B,55+,MODERADA,0
192803,SAO_JOSE_ROCADO,São José,C,35-44,MODERADA,0
192804,PALHOCA_CENTRO,Palhoça,C,45-54,MODERADA,0
192805,AEROPORTO_HLZ,Florianópolis,B,25-34,BAIXA,0
192806,CBD_BEIRAMAR,Florianópolis,D,55+,BAIXA,0
192807,SAO_JOSE_ROCADO,São José,D,25-34,BAIXA,0
192808,SAO_JOSE_CENTRO,São José,C,55+,INTENSA,0
192809,TRINDADE,Florianópolis,B,35-44,MODERADA,0
192810,SAO_JOSE_BARREIROS,São José,C,18-24,MODERADA,0
192811,CBD_BEIRAMAR,Florianópolis,D,35-44,MODERADA,1
192812,BIGUACU_BR101_NORTE,Biguaçu,B,55+,BAIXA,0
192813,TRINDADE,Florianópolis,C,55+,MODERADA,0
192814,SAO_JOSE_CENTRO,São José,D,18-24,INTENSA,0
192815,INGLESES,Florianópolis,C,25-34,MODERADA,0
192816,CBD_BEIRAMAR,Florianópolis,C,55+,MODERADA,0
192817,UFSC,Florianópolis,B,45-54,BAIXA,1
192818,SAO_JOSE_KOBRASOL,São José,B,45-54,INTENSA,1
192819,SAO_JOSE_ROCADO,São José,C,35-44,MODERADA,0
192820,VIA_EXPRESSA_CORREDOR,Florianópolis,C,45-54,INTENSA,0
192821,CANASVIEIRAS,Florianópolis,C,55+,MODERADA,0
192822,NORTE_ILHA,Florianópolis,B,25-34,MODERADA,0
192823,CENTRO_HISTORICO,Florianópolis,B,35-44,INTENSA,0
192824,PALHOCA_BR101_SUL,Palhoça,B,35-44,BAIXA,1
